Scenario,Region,Variable,Unit,2019,2024,2030,2035,2040,2050
baseline_noce,EUW,Emissions|GHG|Agriculture,MtCO2e/yr,22.114387363526397,22.0035732598753,22.9748832565001,17.583771671963802,13.6654361561213,0.522285929692389
baseline_noce,EUW,Emissions|GHG|Commercial,MtCO2e/yr,54.593292096058505,49.5405492970248,36.5557155544165,6.38722886060308,8.1548159119376,1.9504398860348e-09
baseline_noce,EUW,Emissions|GHG|Industry,MtCO2e/yr,254.9708130439804,231.2940989663187,198.2160565189877,140.0316116502159,78.85469032532852,19.84630982152018
baseline_noce,EUW,Emissions|GHG|Residential,MtCO2e/yr,145.267121941431,137.148746696805,110.607253553177,82.1344144114678,55.661604213307506,1.44785447589524e-05
baseline_noce,EUW,Emissions|GHG|Transportation,MtCO2e/yr,306.63271389389604,309.993550274533,261.34810340599404,220.463863672445,164.082342997517,30.831731277297102
baseline_noce,IDN,Emissions|GHG|Agriculture,MtCO2e/yr,9.34351115124177,8.73365543800344,10.2226761024565,10.5734763412529,10.6679925306404,4.56053140429314
baseline_noce,IDN,Emissions|GHG|Commercial,MtCO2e/yr,16.8948210579174,16.842768264838902,18.772966375265803,18.5965502033335,13.9127104248909,0.595987165933664
baseline_noce,IDN,Emissions|GHG|Industry,MtCO2e/yr,384.657145741825,437.03491895510103,551.5399494628801,685.8997421484045,791.5039823755766,415.377716898071
baseline_noce,IDN,Emissions|GHG|Residential,MtCO2e/yr,99.15796649590071,87.18284897444491,73.9828304504597,59.581027121745606,43.055620945407796,14.3896793880391
baseline_noce,IDN,Emissions|GHG|Transportation,MtCO2e/yr,146.175949761825,176.836996545059,226.990642801757,263.045117919022,262.136529209609,58.833753089039
baseline_noce,IND,Emissions|GHG|Agriculture,MtCO2e/yr,2.74093914873693,2.81449801129336,1.48623247825851,0.200587907820585,0.00874334584995897,0.00128289570924825
baseline_noce,IND,Emissions|GHG|Commercial,MtCO2e/yr,6.83565720740323,7.91210454772739,7.32016052767169,1.40124132423424,1.31964571887898,0.00149792570626824
baseline_noce,IND,Emissions|GHG|Industry,MtCO2e/yr,1127.129125852417,1354.1391523088444,1610.9660793164971,1562.922363569534,1445.449635638353,1039.557244397678
baseline_noce,IND,Emissions|GHG|Residential,MtCO2e/yr,121.262186503251,120.897902969553,128.412782861347,112.440132139569,108.341389746373,5.28144566934354e-08
baseline_noce,IND,Emissions|GHG|Transportation,MtCO2e/yr,310.20528002600804,408.938288774184,569.9652544586729,680.110601723844,623.749863329935,237.372711203272
baseline_noce,JPN,Emissions|GHG|Agriculture,MtCO2e/yr,13.3819289363764,12.9974360148743,12.4783713601787,8.531868688704309,7.1266718365079695,0.102742655401936
baseline_noce,JPN,Emissions|GHG|Commercial,MtCO2e/yr,56.5715917639255,50.6960343299876,32.552175609681996,11.7307009361207,7.00016533405847,0.033581200199035696
baseline_noce,JPN,Emissions|GHG|Industry,MtCO2e/yr,261.2714536867345,212.3742789100383,172.95925250926118,98.4639408483753,74.5598849095031,19.879395696220943
baseline_noce,JPN,Emissions|GHG|Residential,MtCO2e/yr,54.6760879634901,48.3340075712728,18.8320830146917,8.28870918982238,1.55620099409965,1.48315737082011e-08
baseline_noce,JPN,Emissions|GHG|Transportation,MtCO2e/yr,203.55098163287602,204.19263672126002,195.47772504310302,189.674520740993,118.49148030508299,2.86115333815089
baseline_noce,LAM,Emissions|GHG|Agriculture,MtCO2e/yr,16.222643953833,16.911290518542398,17.1919897685217,13.9835307285041,11.590943361784301,9.16557025618326
baseline_noce,LAM,Emissions|GHG|Commercial,MtCO2e/yr,10.4704498359397,9.809074188938421,10.0867690606619,8.94975978447337,4.951515732155039,1.9617501755965397e-06
baseline_noce,LAM,Emissions|GHG|Industry,MtCO2e/yr,143.86008024516562,144.8093589906533,152.4830516688671,162.51706397698547,141.47227154085738,106.75161437737339
baseline_noce,LAM,Emissions|GHG|Residential,MtCO2e/yr,48.3651135183702,47.5051108936499,46.8425999928322,39.6799560127793,23.7166991852589,1.4050762922282198
baseline_noce,LAM,Emissions|GHG|Transportation,MtCO2e/yr,232.587734421697,255.251284793353,287.786166784885,312.685321035164,279.894373534786,140.594048119922
baseline_noce,MDA,Emissions|GHG|Agriculture,MtCO2e/yr,10.6849613589951,11.002571715214101,10.534572710668701,10.022677383402801,10.065694199740799,0.10632279634264
baseline_noce,MDA,Emissions|GHG|Commercial,MtCO2e/yr,25.1856004593733,25.4023614943984,23.3201661860336,20.074781943105002,10.2534686607833,0.00181451048776888
baseline_noce,MDA,Emissions|GHG|Industry,MtCO2e/yr,119.18565921170024,138.2057748004917,139.07158012343578,133.91960799338543,106.50254147974827,26.59732900724439
baseline_noce,MDA,Emissions|GHG|Residential,MtCO2e/yr,40.4897347708201,41.358489275849095,42.816426210004295,34.4874361201383,19.384737308127203,2.71968829680587e-07
baseline_noce,MDA,Emissions|GHG|Transportation,MtCO2e/yr,127.47752805902999,155.911135641573,175.056275222484,193.203751806258,140.131674140315,28.3241160974484
baseline_noce,MEA,Emissions|GHG|Agriculture,MtCO2e/yr,12.9872463783763,13.987636400447,14.2666533826743,14.485551667289599,13.3552529080641,11.532654938494899
baseline_noce,MEA,Emissions|GHG|Commercial,MtCO2e/yr,33.4124695692359,34.7054474254355,37.824197746184,42.4443631204445,23.5066159292178,1.0899452194235602
baseline_noce,MEA,Emissions|GHG|Industry,MtCO2e/yr,533.6514183999111,571.9153215970332,508.8571553095258,483.26275329502914,433.50527972910015,311.9071340510843
baseline_noce,MEA,Emissions|GHG|Residential,MtCO2e/yr,131.688951192497,138.708381469168,102.902959572508,106.382743370702,65.2489863971507,20.1746684668608
baseline_noce,MEA,Emissions|GHG|Transportation,MtCO2e/yr,394.477537677917,420.590325129663,450.997261081705,479.71386306631405,452.740227161421,179.241141722681
baseline_noce,MEX,Emissions|GHG|Agriculture,MtCO2e/yr,9.698698327346039,10.0246638421981,10.1428915268474,6.73174209015609,6.11864229851259,9.23416604412078
baseline_noce,MEX,Emissions|GHG|Commercial,MtCO2e/yr,4.55974935830546,4.69310548278688,5.16957812118598,2.8043315741974304,2.0466430316342903,0.125045965635771
baseline_noce,MEX,Emissions|GHG|Industry,MtCO2e/yr,81.56547224052294,79.54301735645987,76.03726799841647,62.99044056397454,59.03186350466771,63.694126692579694
baseline_noce,MEX,Emissions|GHG|Residential,MtCO2e/yr,18.4318111791323,15.403685138362,12.3161394909849,9.27648395963617,7.7758603857801,2.24935811990981
baseline_noce,MEX,Emissions|GHG|Transportation,MtCO2e/yr,151.85463206877,155.738602302694,155.733876650085,132.736968394264,87.3259310597807,40.5942169840066
baseline_noce,NIG,Emissions|GHG|Agriculture,MtCO2e/yr,0.0139130623694262,0.0154469026699587,0.0149111373870694,0.019749552307678803,0.013573977614155,0.00303485703523666
baseline_noce,NIG,Emissions|GHG|Commercial,MtCO2e/yr,1.0974055664733702,0.908450200267956,0.733491025024108,0.624301123715476,0.471171394412928,0.03956067497209299
baseline_noce,NIG,Emissions|GHG|Industry,MtCO2e/yr,21.04885317239517,24.8245562238275,27.587174150653098,31.5616600520492,32.2578050258298,24.994667722081665
baseline_noce,NIG,Emissions|GHG|Residential,MtCO2e/yr,8.43671644248084,8.04142105967357,7.03970093469233,6.493666360871219,5.72673070293604,2.0397211992638598
baseline_noce,NIG,Emissions|GHG|Transportation,MtCO2e/yr,59.8681921279301,62.0910760503963,63.4645745470682,70.173392432694,43.0405707548558,8.471138675498771
baseline_noce,RUS,Emissions|GHG|Agriculture,MtCO2e/yr,13.8821135418747,15.211108677599201,16.8540298493534,6.43246637138009,4.23113433095049,4.4108707134223595
baseline_noce,RUS,Emissions|GHG|Commercial,MtCO2e/yr,22.484554219734697,19.4738391685172,11.1675335358053,1.35924866508114,0.60514870704498,1.65419997597865e-07
baseline_noce,RUS,Emissions|GHG|Industry,MtCO2e/yr,455.43301727113027,483.66410135683105,424.9417235394888,173.7698830999546,115.9383519068227,107.358805992606
baseline_noce,RUS,Emissions|GHG|Residential,MtCO2e/yr,204.32900237509702,217.041264692834,216.69442047184498,70.7772039007456,29.0576478187467,9.08375520942328
baseline_noce,RUS,Emissions|GHG|Transportation,MtCO2e/yr,194.73462120811197,212.83432651319097,219.796634620773,193.60355640674,154.208287468111,108.72969847625701
baseline_noce,SKT,Emissions|GHG|Agriculture,MtCO2e/yr,3.8543093964114,3.86279386879525,3.80611025403477,2.41655332300877,1.9465193850424,0.0563062779656879
baseline_noce,SKT,Emissions|GHG|Commercial,MtCO2e/yr,16.212892440670498,15.174043111582499,12.3495342699396,9.783117316220059,2.03524285168734,0.0365392317246893
baseline_noce,SKT,Emissions|GHG|Industry,MtCO2e/yr,137.63596822544937,138.85874789314371,113.7097819116676,72.61729793646725,49.351057071811695,18.68997149411407
baseline_noce,SKT,Emissions|GHG|Residential,MtCO2e/yr,32.6771321164184,30.4458054234456,20.6991002502002,15.3815973699055,11.171205034938898,1.1252873113089699e-08
baseline_noce,SKT,Emissions|GHG|Transportation,MtCO2e/yr,107.895516508521,114.278857232745,115.953584387297,99.7274043037507,57.873280534649204,0.10485956513181
baseline_noce,USA,Emissions|GHG|Agriculture,MtCO2e/yr,41.067105018431,42.106963274145706,38.3497555563257,9.160600985507799,4.30344249899077,0.0412998656628833
baseline_noce,USA,Emissions|GHG|Commercial,MtCO2e/yr,233.396978809232,272.321659521026,185.684389775381,138.97439555047302,80.11607521071289,7.84946300617953e-05
baseline_noce,USA,Emissions|GHG|Industry,MtCO2e/yr,583.9419040536486,597.1262738481665,527.5522192826523,371.909782684452,271.97751394770313,48.7355512635434
baseline_noce,USA,Emissions|GHG|Residential,MtCO2e/yr,330.002607552692,290.137532796794,154.936887294328,109.111651909349,31.576613290298198,0.0
baseline_noce,USA,Emissions|GHG|Transportation,MtCO2e/yr,1778.5740901281001,1892.7734346709801,1454.21994194212,1144.14539447742,705.849878645001,0.11458607098527099
ndc_noce,AFE,Emissions|GHG|Agriculture,MtCO2e/yr,1.89163575515062,1.87442187071566,1.51368514222442,1.19755744157199,1.06677457220379,3.1415532498857
ndc_noce,AFE,Emissions|GHG|Commercial,MtCO2e/yr,3.22027526822579,2.56936911935919,2.0827062930216598,1.66897235927416,1.40573537675994,0.205794767207724
ndc_noce,AFE,Emissions|GHG|Industry,MtCO2e/yr,27.8476159566719,34.3633003758119,41.824764414601404,52.5584029223422,57.6691229422137,68.3160552367674
ndc_noce,AFE,Emissions|GHG|Residential,MtCO2e/yr,30.5433578976475,29.666887076945898,27.252114509417797,24.6766329616936,20.596545186391502,6.51115495720648
ndc_noce,AFE,Emissions|GHG|Transportation,MtCO2e/yr,46.3297115722294,52.324168108452,64.3743634199511,77.3136553434744,90.588415163284,73.34429508121029
ndc_noce,AFN,Emissions|GHG|Agriculture,MtCO2e/yr,6.85339836647053,7.2429440390853,7.50607238710998,8.29033842264637,8.68334051404271,8.26560775474862
ndc_noce,AFN,Emissions|GHG|Commercial,MtCO2e/yr,1.65184599290048,1.59393287057414,1.5052021008471699,1.41814442796121,1.2260142006307302,1.1671087730055
ndc_noce,AFN,Emissions|GHG|Industry,MtCO2e/yr,136.76270824073032,143.53897319148726,159.7192853846525,182.37307343784533,209.0920300687419,285.11037726408404
ndc_noce,AFN,Emissions|GHG|Residential,MtCO2e/yr,55.36902214582901,55.8126212974876,54.6638563929846,47.0076079851262,27.7866207391803,30.6655624932541
ndc_noce,AFN,Emissions|GHG|Transportation,MtCO2e/yr,140.356542513215,157.454225912506,192.10788934864598,236.43120864160198,281.268325705561,403.112232349562
ndc_noce,AFW,Emissions|GHG|Agriculture,MtCO2e/yr,0.974606370790909,1.1227025932171,1.31596341837538,1.4344609135417299,1.66652748229264,1.94451252300099
ndc_noce,AFW,Emissions|GHG|Commercial,MtCO2e/yr,1.6187546919137301,1.41045756403415,1.20853862829146,0.939891332680221,0.71672239787682,0.062439755166402496
ndc_noce,AFW,Emissions|GHG|Industry,MtCO2e/yr,21.96112625670587,27.271523247650798,33.364976797687696,40.4054973132874,49.0209860467067,69.3512463428583
ndc_noce,AFW,Emissions|GHG|Residential,MtCO2e/yr,24.1680492577916,23.728465813659202,22.9647042438984,21.2008836940689,18.6063576290261,9.63637610228572
ndc_noce,AFW,Emissions|GHG|Transportation,MtCO2e/yr,47.1578480433973,52.7478684780729,60.672986850963895,72.0407967421542,85.2330450985841,106.420886626327
ndc_noce,AFZ,Emissions|GHG|Agriculture,MtCO2e/yr,8.14189859100392,8.83716350103075,9.62231158530499,10.2320808746712,10.782352421957102,11.6620954015585
ndc_noce,AFZ,Emissions|GHG|Commercial,MtCO2e/yr,13.8073353189688,11.6050398263964,10.200016593443799,9.46839064270757,8.08562072905222,5.6887247268258
ndc_noce,AFZ,Emissions|GHG|Industry,MtCO2e/yr,69.75959854154652,63.09458101733473,64.33885282405048,82.0824193289288,105.83919227404448,149.9350851891061
ndc_noce,AFZ,Emissions|GHG|Residential,MtCO2e/yr,36.119666820821,31.5429908425885,25.652185871297903,20.2254298129223,15.2312048867252,12.2818016327886
ndc_noce,AFZ,Emissions|GHG|Transportation,MtCO2e/yr,78.1476287998441,81.8102883511395,92.2400760549733,107.41218671191301,122.17465097856399,168.157115402191
ndc_noce,ANZ,Emissions|GHG|Agriculture,MtCO2e/yr,7.81283065767491,8.12511140087936,7.6824417824655,7.5544316324806795,7.55676013935613,7.12248151376313
ndc_noce,ANZ,Emissions|GHG|Commercial,MtCO2e/yr,6.18161426772242,4.37665406602142,1.88536363157635,0.836243657289108,0.5782916310390139,0.14873390341125
ndc_noce,ANZ,Emissions|GHG|Industry,MtCO2e/yr,66.5683411470139,66.10203999875203,47.79611553628784,34.06415068119999,20.183118988589023,1.578809318582817
ndc_noce,ANZ,Emissions|GHG|Residential,MtCO2e/yr,10.34158155822,11.1700549318598,4.3136704102833905,3.4687589834713597,1.24918706969815,0.00457688148588415
ndc_noce,ANZ,Emissions|GHG|Transportation,MtCO2e/yr,116.195772168121,123.301134835272,117.115570076135,114.136447621663,109.446869088637,76.42381001528899
ndc_noce,ASC,Emissions|GHG|Agriculture,MtCO2e/yr,3.24340978291233,3.60612344836904,3.4976964510675104,3.64379762569154,3.6506429941936,4.4380068930359
ndc_noce,ASC,Emissions|GHG|Commercial,MtCO2e/yr,30.594908812198998,28.009450938226202,25.8119638854025,24.1363048157041,17.484832850658,10.130320662408499
ndc_noce,ASC,Emissions|GHG|Industry,MtCO2e/yr,72.04055148944084,79.08528167755792,96.69374769255866,116.11237995855278,131.72527932952823,174.7024697744992
ndc_noce,ASC,Emissions|GHG|Residential,MtCO2e/yr,71.2847616046772,68.5583378691438,68.4416064759182,73.3679246098456,57.3501526225295,37.0245283395898
ndc_noce,ASC,Emissions|GHG|Transportation,MtCO2e/yr,63.323815051955,73.6847167486269,82.9546949895719,91.2897206590999,101.452716920504,121.190738785783
ndc_noce,ASE,Emissions|GHG|Agriculture,MtCO2e/yr,18.5299399315041,18.93105768775,18.8329558617115,14.4433065679113,12.254108263145001,17.053590460657897
ndc_noce,ASE,Emissions|GHG|Commercial,MtCO2e/yr,6.64946325455165,6.71470889817423,6.98129260672579,6.81775989404503,7.15335418432765,5.85432223316893
ndc_noce,ASE,Emissions|GHG|Industry,MtCO2e/yr,237.08192786468692,265.88045586559076,285.7277185629885,273.65293364084164,301.7571390213339,311.7854317666613
ndc_noce,ASE,Emissions|GHG|Residential,MtCO2e/yr,24.4393173736563,23.2430724377692,22.8585489649066,21.2980309525317,21.550676629193198,15.712394018274
ndc_noce,ASE,Emissions|GHG|Transportation,MtCO2e/yr,177.123029726297,188.415700309339,206.055147691398,215.098595672714,232.72064630748898,200.18665836774102
ndc_noce,ASO,Emissions|GHG|Agriculture,MtCO2e/yr,4.174550182418661,4.42608919143364,4.79324177051842,5.0248514757875204,5.22651427192746,4.66783750047533
ndc_noce,ASO,Emissions|GHG|Commercial,MtCO2e/yr,2.69677438099333,2.8811714315222896,3.26343156792008,3.79853844319446,4.20788193957412,5.62370276277262
ndc_noce,ASO,Emissions|GHG|Industry,MtCO2e/yr,129.8574687375887,133.2177062488991,173.4842271421716,202.26521137522712,183.6798603755093,272.6940184242945
ndc_noce,ASO,Emissions|GHG|Residential,MtCO2e/yr,45.158167959676,50.0928644596692,59.7087175948073,54.5062082360877,21.2435335817099,15.5191180788253
ndc_noce,ASO,Emissions|GHG|Transportation,MtCO2e/yr,79.5076613030438,91.33299275300891,110.124505600551,132.285257208965,159.598258963974,188.671051015318
ndc_noce,BRA,Emissions|GHG|Agriculture,MtCO2e/yr,21.8926737672435,18.5371339103855,14.1371899458146,4.69383943330752,1.6904637562559302,1.55514187697533
ndc_noce,BRA,Emissions|GHG|Commercial,MtCO2e/yr,0.531905792648947,0.373251458441063,0.31026421555135403,0.23623690773856798,0.189085855689228,0.026768580047305503
ndc_noce,BRA,Emissions|GHG|Industry,MtCO2e/yr,141.3906758866613,136.3659520347708,141.14845392619182,130.5995766514404,81.4379699329176,40.14029760667561
ndc_noce,BRA,Emissions|GHG|Residential,MtCO2e/yr,21.862783690894002,16.823294234563697,15.9135045098069,11.6749827334339,6.95508638479252,0.009623239401824281
ndc_noce,BRA,Emissions|GHG|Transportation,MtCO2e/yr,215.604005311313,228.200441520863,229.188727415467,184.02114008686,118.859092138084,80.2539839392043
ndc_noce,CAN,Emissions|GHG|Agriculture,MtCO2e/yr,18.4093714626405,19.1073157150619,18.4928718029939,12.6413392123887,16.5020089661816,14.9834210711054
ndc_noce,CAN,Emissions|GHG|Commercial,MtCO2e/yr,37.6107126389646,32.5622343790887,24.009123942251698,18.045384099252,13.495014861226501,4.20848574195107
ndc_noce,CAN,Emissions|GHG|Industry,MtCO2e/yr,96.8330364846134,94.83425999610066,75.63335688584452,76.03105210630044,85.57294720722307,80.75928670076253
ndc_noce,CAN,Emissions|GHG|Residential,MtCO2e/yr,41.130331743986,46.0551554720185,29.8548729121915,29.376962376123902,23.6421678511691,11.2256945251507
ndc_noce,CAN,Emissions|GHG|Transportation,MtCO2e/yr,179.821346284279,171.963209045976,136.66970089769,109.68580303902199,99.4369484326774,103.746960416289
ndc_noce,CHL,Emissions|GHG|Agriculture,MtCO2e/yr,1.41234666661025,1.38481557338999,1.3827024891991901,1.19666412437054,0.933598148020116,0.636171728308718
ndc_noce,CHL,Emissions|GHG|Commercial,MtCO2e/yr,2.31853337460401,1.98767236501704,1.7118504375018,1.3209810892914,0.842837452308033,0.141329669496884
ndc_noce,CHL,Emissions|GHG|Industry,MtCO2e/yr,18.75577010415432,17.29835836020129,24.234354949167773,23.811670259251223,24.97169210973115,20.92418873597703
ndc_noce,CHL,Emissions|GHG|Residential,MtCO2e/yr,4.91112296980131,4.264288211990269,3.8001974165782597,3.4297190944189,3.19912470468956,0.360561758183018
ndc_noce,CHL,Emissions|GHG|Transportation,MtCO2e/yr,28.778905346020203,29.6895618499293,29.7274754161097,30.8580270801986,29.6968450930814,31.972659117818598
ndc_noce,CHN,Emissions|GHG|Agriculture,MtCO2e/yr,110.75730906431001,97.9346740523871,102.972967524807,84.3250401766834,93.2698511455136,85.41536594791819
ndc_noce,CHN,Emissions|GHG|Commercial,MtCO2e/yr,3.4851889599974504,4.13307203735519,4.8066815519305,5.25634503475253,5.49431884260119,3.77807673405541
ndc_noce,CHN,Emissions|GHG|Industry,MtCO2e/yr,3711.345650309749,3897.496795358496,3889.641808154745,4253.464785158431,4624.357773682225,5296.807341833411
ndc_noce,CHN,Emissions|GHG|Residential,MtCO2e/yr,503.996287856474,429.209459330098,340.018892165493,305.288478644314,233.728109215426,166.105793175825
ndc_noce,CHN,Emissions|GHG|Transportation,MtCO2e/yr,854.5557326711489,1133.1779029260301,1367.62368228366,1485.5829944685,1590.56619730185,1957.9653409034802
ndc_noce,ENE,Emissions|GHG|Agriculture,MtCO2e/yr,7.83833435629182,6.52801210661195,6.42132290784843,5.59976116599551,4.71599861645534,3.6533183100585602
ndc_noce,ENE,Emissions|GHG|Commercial,MtCO2e/yr,6.47675451230513,5.70190091815833,6.44989289119038,7.45604398659494,7.3869211910899,2.82318127829314
ndc_noce,ENE,Emissions|GHG|Industry,MtCO2e/yr,82.80338624779469,56.625198001021666,68.01666408776559,87.34447208594752,101.2031721155158,138.0659041794051
ndc_noce,ENE,Emissions|GHG|Residential,MtCO2e/yr,27.319357733880302,27.370631782060798,23.4034132226916,25.7840362546575,17.524222642461798,4.607107676169551
ndc_noce,ENE,Emissions|GHG|Transportation,MtCO2e/yr,54.7798557237965,53.3166798159275,64.0963888531097,73.48564944837611,79.28078020543609,96.3836018371105
ndc_noce,ENW,Emissions|GHG|Agriculture,MtCO2e/yr,4.57604974095724,4.52112919461372,3.77698863982632,1.01867499581577,0.426529564433249,0.08047896945137341
ndc_noce,ENW,Emissions|GHG|Commercial,MtCO2e/yr,27.1569331282086,16.219589789092602,7.76989059390589,6.407416251358519,3.67092284385789,0.00413086887288701
ndc_noce,ENW,Emissions|GHG|Industry,MtCO2e/yr,66.02928157202906,51.94339062147788,43.465115148151156,34.04646680364971,26.071566569840193,11.262212716111021
ndc_noce,ENW,Emissions|GHG|Residential,MtCO2e/yr,71.7167813781922,56.0367144238188,29.542071584157597,22.135029560998998,14.4833410344153,0.000163104280590127
ndc_noce,ENW,Emissions|GHG|Transportation,MtCO2e/yr,153.185753963032,152.621057082255,125.458365042586,102.542360160674,86.305357356765,72.0839544803068
ndc_noce,EUE,Emissions|GHG|Agriculture,MtCO2e/yr,18.039705267071,17.6418259422784,16.8753885897365,11.5484168413112,9.59330930408599,5.14514895502539
ndc_noce,EUE,Emissions|GHG|Commercial,MtCO2e/yr,18.7882900586849,20.2771324036844,13.263128161123301,12.3143539245787,7.17374214780079,0.0898002698736299
ndc_noce,EUE,Emissions|GHG|Industry,MtCO2e/yr,126.5861508979373,120.94046880334903,93.4335290339349,87.97283590449038,77.25819161834889,58.510488099929475
ndc_noce,EUE,Emissions|GHG|Residential,MtCO2e/yr,68.00906023465559,65.7202684827213,53.274541657136304,37.853788900277806,24.478918621478197,2.4382832579687
ndc_noce,EUE,Emissions|GHG|Transportation,MtCO2e/yr,160.61139774486801,174.14980079020302,164.651149990178,144.100760843186,126.759093689409,109.62923351252401
ndc_noce,EUM,Emissions|GHG|Agriculture,MtCO2e/yr,26.0267828426704,25.4983221451091,20.253690369709798,11.4728935126455,6.874753726301741,0.275247564807701
ndc_noce,EUM,Emissions|GHG|Commercial,MtCO2e/yr,51.1257737075604,36.7234922428527,14.3752564911246,9.03313070497735,7.52594586709509,1.2350555279062101e-05
ndc_noce,EUM,Emissions|GHG|Industry,MtCO2e/yr,184.8067338126737,182.33861715651483,127.05747668726947,98.53238972293043,79.32745507286225,38.2788313086885
ndc_noce,EUM,Emissions|GHG|Residential,MtCO2e/yr,113.292908827462,102.71102456607899,36.0778799293858,5.40297939281308,23.131340907512,0.0016467271070985201
ndc_noce,EUM,Emissions|GHG|Transportation,MtCO2e/yr,367.744050730963,377.008941257925,301.833418474423,241.175635404206,201.636725952237,151.669798233935
ndc_noce,EUW,Emissions|GHG|Agriculture,MtCO2e/yr,22.114387363526397,22.0035732598753,23.001350558266097,22.935039793926,24.0551878631842,21.146438381586798
ndc_noce,EUW,Emissions|GHG|Commercial,MtCO2e/yr,54.593292096058505,49.5405492970248,36.5217690697796,31.364091319036202,22.619108927738402,6.38041310201812
ndc_noce,EUW,Emissions|GHG|Industry,MtCO2e/yr,254.9708130439804,231.2940989663187,198.15589808237752,164.78683085691787,133.57187483660243,113.7272724379691
ndc_noce,EUW,Emissions|GHG|Residential,MtCO2e/yr,145.267121941431,137.148746696805,109.81205512772999,83.5893977775259,58.6023309939377,12.0789195110937
ndc_noce,EUW,Emissions|GHG|Transportation,MtCO2e/yr,306.63271389389604,309.993550274533,260.23430119073004,207.04222733935399,175.347983217404,172.012052404573
ndc_noce,IDN,Emissions|GHG|Agriculture,MtCO2e/yr,9.34351115124177,8.73365543800344,10.2224457415964,10.5730314296719,10.855397243289001,11.2251160509001
ndc_noce,IDN,Emissions|GHG|Commercial,MtCO2e/yr,16.8948210579174,16.842768264838902,18.7729775189153,17.111759803303002,13.6803040127477,18.9706327530495
ndc_noce,IDN,Emissions|GHG|Industry,MtCO2e/yr,384.657145741825,437.03491895510103,555.1113519414923,692.6163716022452,839.5340423074819,1155.4009678675682
ndc_noce,IDN,Emissions|GHG|Residential,MtCO2e/yr,99.15796649590071,87.18284897444491,73.98283706969521,59.5819043153312,44.0384896956082,49.1933612707316
ndc_noce,IDN,Emissions|GHG|Transportation,MtCO2e/yr,146.175949761825,176.836996545059,226.996326735492,267.64605141826803,307.503686862811,400.016858904935
ndc_noce,IND,Emissions|GHG|Agriculture,MtCO2e/yr,2.74093914873693,2.81449801129336,1.47185615783548,0.188120336493975,0.192523414001357,0.0351482702689325
ndc_noce,IND,Emissions|GHG|Commercial,MtCO2e/yr,6.83565720740323,7.91210454772739,6.46406277201909,0.929474925841431,0.375104747288804,0.023528602322302
ndc_noce,IND,Emissions|GHG|Industry,MtCO2e/yr,1127.129125852417,1354.1391523088444,1452.1314342173328,1405.5834483845908,1273.8885352914065,950.658631046226
ndc_noce,IND,Emissions|GHG|Residential,MtCO2e/yr,121.262186503251,120.897902969553,123.352026328084,105.048119784827,101.74012571280299,23.1658948293082
ndc_noce,IND,Emissions|GHG|Transportation,MtCO2e/yr,310.20528002600804,408.938288774184,569.4560376354431,627.0845736338159,605.041163367538,263.55742026062296
ndc_noce,JPN,Emissions|GHG|Agriculture,MtCO2e/yr,13.3819289363764,12.9974360148743,12.4776050951414,8.5319826230439,7.12817539096773,3.72995061656091
ndc_noce,JPN,Emissions|GHG|Commercial,MtCO2e/yr,56.5715917639255,50.6960343299876,32.552184715858,17.1753619709871,10.154181868983,0.00532880683354686
ndc_noce,JPN,Emissions|GHG|Industry,MtCO2e/yr,261.2714536867345,212.3742789100383,173.5836247173654,101.19136680918795,81.46503139474532,38.8604931662828
ndc_noce,JPN,Emissions|GHG|Residential,MtCO2e/yr,54.6760879634901,48.3340075712728,18.630238671839898,10.5241276161543,2.3387390844691,1.9304952329418499
ndc_noce,JPN,Emissions|GHG|Transportation,MtCO2e/yr,203.55098163287602,204.19263672126002,196.622813546805,194.84451513184302,187.445908114621,150.396777260187
ndc_noce,LAM,Emissions|GHG|Agriculture,MtCO2e/yr,16.222643953833,16.911290518542398,17.1922088358195,18.3735399454587,18.797523622519797,19.4750672772617
ndc_noce,LAM,Emissions|GHG|Commercial,MtCO2e/yr,10.4704498359397,9.809074188938421,8.75298566597792,9.806960597873031,10.1436282964823,14.1486652610762
ndc_noce,LAM,Emissions|GHG|Industry,MtCO2e/yr,143.86008024516562,144.8093589906533,156.49737558601697,175.65820089557008,184.2541890574495,210.9583979842657
ndc_noce,LAM,Emissions|GHG|Residential,MtCO2e/yr,48.3651135183702,47.5051108936499,46.8425241437845,40.4142309021018,30.7905204908101,24.5550624382889
ndc_noce,LAM,Emissions|GHG|Transportation,MtCO2e/yr,232.587734421697,255.251284793353,290.324862112406,323.40705038623804,371.547713941467,452.48154403524995
ndc_noce,MDA,Emissions|GHG|Agriculture,MtCO2e/yr,10.6849613589951,11.002571715214101,10.5346219164549,10.7154106186062,10.645631712392,10.0853924999412
ndc_noce,MDA,Emissions|GHG|Commercial,MtCO2e/yr,25.1856004593733,25.4023614943984,23.3202704713472,21.083481694225497,18.8020416340804,22.1312964998219
ndc_noce,MDA,Emissions|GHG|Industry,MtCO2e/yr,119.18565921170024,138.2057748004917,145.89145306572271,172.62604196270723,204.73179844785554,249.08872017044638
ndc_noce,MDA,Emissions|GHG|Residential,MtCO2e/yr,40.4897347708201,41.358489275849095,35.3024214557595,32.5422973948163,21.4772618047738,15.212289845654999
