Scenario,Region,Sector,Year,Reported_GJ_per_t,Derived_GJ_per_t,Difference_GJ_per_t
baseline_noce,MEX,Iron and steel,2050,3.5491232070806,3.549117188471826,6.018608774027712e-06
baseline_noce,NIG,Iron and steel,2019,5.1057420574195,3.6028710287089383,1.5028710287105613
baseline_noce,NIG,Iron and steel,2024,2.1000200994079,2.100010049703906,1.004970399387517e-05
baseline_noce,NIG,Iron and steel,2030,2.1,2.099999999999958,4.218847493575595e-14
baseline_noce,NIG,Iron and steel,2035,2.1000003877102,2.1000002268444544,1.6086574561313682e-07
baseline_noce,NIG,Iron and steel,2040,2.100000120827,2.100000120827056,-5.595524044110789e-14
baseline_noce,NIG,Iron and steel,2050,2.1157622818372,2.115762281837182,1.7763568394002505e-14
baseline_noce,RUS,Iron and steel,2019,58.0262709430273,30.843532222693774,27.182738720333525
baseline_noce,RUS,Iron and steel,2024,47.4665184340682,25.35696156229116,22.109556871777038
baseline_noce,RUS,Iron and steel,2030,35.3301737123655,19.491871859072493,15.838301853293007
baseline_noce,RUS,Iron and steel,2035,9.801930608199301,7.268562708366618,2.533367899832683
baseline_noce,RUS,Iron and steel,2040,5.3688698369313,5.362861515856473,0.006008321074827627
baseline_noce,RUS,Iron and steel,2050,9.863757511187,8.302118918726135,1.5616385924608647
baseline_noce,SKT,Iron and steel,2019,28.0601719854614,15.40596679323467,12.654205192226728
baseline_noce,SKT,Iron and steel,2024,28.208912010221102,15.443325432982716,12.765586577238386
baseline_noce,SKT,Iron and steel,2030,22.7026137075395,12.791365697917477,9.911248009622021
baseline_noce,SKT,Iron and steel,2035,13.1120961175108,8.793653943790817,4.318442173719983
baseline_noce,SKT,Iron and steel,2040,5.092302147483401,5.092301942512663,2.0497073727199222e-07
baseline_noce,SKT,Iron and steel,2050,6.9300001055964,6.930000050235204,5.5361195627767756e-08
baseline_noce,USA,Iron and steel,2019,19.439364545372502,10.898795455374527,8.540569089997975
baseline_noce,USA,Iron and steel,2024,19.971767025205498,11.13280610758203,8.838960917623467
baseline_noce,USA,Iron and steel,2030,8.1058106527018,5.526697775182542,2.5791128775192584
baseline_noce,USA,Iron and steel,2035,3.7294668332564,3.6915127192428847,0.03795411401351512
baseline_noce,USA,Iron and steel,2040,4.9649718032307,4.935871399456467,0.029100403774233286
baseline_noce,USA,Iron and steel,2050,6.929999999999899,6.929999999999997,-9.769962616701378e-14
baseline_noce,AFE,Aluminium,2019,,,
baseline_noce,AFE,Aluminium,2024,,,
baseline_noce,AFE,Aluminium,2030,,,
baseline_noce,AFE,Aluminium,2035,,,
baseline_noce,AFE,Aluminium,2040,,,
baseline_noce,AFE,Aluminium,2050,,,
baseline_noce,AFN,Aluminium,2019,86.0215767344937,68.69553545563065,17.32604127886306
baseline_noce,AFN,Aluminium,2024,73.8918689093465,58.176630228028024,15.715238681318475
baseline_noce,AFN,Aluminium,2030,45.1345672318161,35.94389122626059,9.19067600555551
baseline_noce,AFN,Aluminium,2035,58.1094299056072,47.39125258188455,10.71817732372265
baseline_noce,AFN,Aluminium,2040,61.2500360481404,52.5997516932293,8.6502843549111
baseline_noce,AFN,Aluminium,2050,75.79095031754301,71.89043349196075,3.900516825582258
baseline_noce,AFW,Aluminium,2019,89.77990407772809,69.74951740708327,20.030386670644816
baseline_noce,AFW,Aluminium,2024,75.2725174808879,58.24859035184641,17.02392712904149
baseline_noce,AFW,Aluminium,2030,50.017396453403705,38.309666287802784,11.707730165600921
baseline_noce,AFW,Aluminium,2035,36.5366552805335,27.470630711378696,9.066024569154806
baseline_noce,AFW,Aluminium,2040,15.533194303067098,10.771833267564931,4.761361035502167
baseline_noce,AFW,Aluminium,2050,16.349574328074002,12.321843919258868,4.027730408815135
baseline_noce,AFZ,Aluminium,2019,93.828423341574,72.96544834467022,20.862974996903773
baseline_noce,AFZ,Aluminium,2024,79.6558979931122,61.7320786776274,17.923819315484806
baseline_noce,AFZ,Aluminium,2030,55.1551250545044,42.39845535580637,12.756669698698033
baseline_noce,AFZ,Aluminium,2035,46.553797326942004,36.284189361955484,10.26960796498652
baseline_noce,AFZ,Aluminium,2040,42.776850292496,35.15145049147739,7.6253998010186095
baseline_noce,AFZ,Aluminium,2050,42.630183780376896,39.06492930973879,3.5652544706381093
baseline_noce,ANZ,Aluminium,2019,67.15340153073839,52.3281658830652,14.825235647673189
baseline_noce,ANZ,Aluminium,2024,91.3210197037867,71.64139401381132,19.67962568997538
baseline_noce,ANZ,Aluminium,2030,88.9561460525881,72.43543638059494,16.52070967199316
baseline_noce,ANZ,Aluminium,2035,78.9147524845545,71.01672480099779,7.898027683556705
baseline_noce,ANZ,Aluminium,2040,71.2738797661813,71.27387976618131,-1.4210854715202004e-14
baseline_noce,ANZ,Aluminium,2050,71.2479722205878,71.24797222058781,-1.4210854715202004e-14
baseline_noce,ASC,Aluminium,2019,91.5481685513619,73.67409260059304,17.874075950768855
baseline_noce,ASC,Aluminium,2024,77.6019070984359,61.733256568086176,15.868650530349726
baseline_noce,ASC,Aluminium,2030,51.9435138845244,40.906454235169015,11.037059649355385
baseline_noce,ASC,Aluminium,2035,41.2926930609716,31.933851848389406,9.358841212582195
baseline_noce,ASC,Aluminium,2040,5.9933053865443995,3.3000042850585904,2.693301101485809
baseline_noce,ASC,Aluminium,2050,15.9575471676742,11.772452948571043,4.185094219103156
baseline_noce,ASE,Aluminium,2019,69.4636558658931,55.479814793998514,13.983841071894588
baseline_noce,ASE,Aluminium,2024,43.3128699747511,33.58078095855042,9.732089016200682
baseline_noce,ASE,Aluminium,2030,36.7076890094313,29.01375514049648,7.693933868934817
baseline_noce,ASE,Aluminium,2035,31.835157548562496,26.083574956886316,5.751582591676179
baseline_noce,ASE,Aluminium,2040,27.417373293809202,23.788743716313938,3.628629577495264
baseline_noce,ASE,Aluminium,2050,21.9343000259816,19.789218987198474,2.1450810387831254
baseline_noce,ASO,Aluminium,2019,,,
baseline_noce,ASO,Aluminium,2024,,,
baseline_noce,ASO,Aluminium,2030,,,
baseline_noce,ASO,Aluminium,2035,,,
baseline_noce,ASO,Aluminium,2040,,,
baseline_noce,ASO,Aluminium,2050,,,
baseline_noce,BRA,Aluminium,2019,16.1636981128483,11.624366546112075,4.539331566736227
baseline_noce,BRA,Aluminium,2024,47.230952876489106,36.720620082009454,10.510332794479652
baseline_noce,BRA,Aluminium,2030,43.9307561613798,35.178500340370384,8.752255821009413
baseline_noce,BRA,Aluminium,2035,38.381315812826,32.122939578631104,6.258376234194898
baseline_noce,BRA,Aluminium,2040,50.5787097011506,45.64659415227402,4.932115548876581
baseline_noce,BRA,Aluminium,2050,71.1514077604359,71.15140776043594,-4.263256414560601e-14
baseline_noce,CAN,Aluminium,2019,51.923757469650795,44.745877162128124,7.1778803075226705
baseline_noce,CAN,Aluminium,2024,70.0083455233019,58.72271312490899,11.285632398392906
baseline_noce,CAN,Aluminium,2030,70.7168733860286,62.199598390933055,8.51727499509554
baseline_noce,CAN,Aluminium,2035,81.04326911381091,71.55233632245478,9.49093279135613
baseline_noce,CAN,Aluminium,2040,72.98541620370901,70.02871062886433,2.956705574844676
baseline_noce,CAN,Aluminium,2050,71.4237288021065,71.42372880210647,2.842170943040401e-14
baseline_noce,CHL,Aluminium,2019,,,
baseline_noce,CHL,Aluminium,2024,,,
baseline_noce,CHL,Aluminium,2030,,,
baseline_noce,CHL,Aluminium,2035,,,
baseline_noce,CHL,Aluminium,2040,,,
baseline_noce,CHL,Aluminium,2050,,,
baseline_noce,CHN,Aluminium,2019,72.5385084731966,55.91311878004569,16.625389693150908
baseline_noce,CHN,Aluminium,2024,70.5576389077595,54.423959273691835,16.13367963406766
baseline_noce,CHN,Aluminium,2030,66.7060533753802,52.470265972704475,14.235787402675719
baseline_noce,CHN,Aluminium,2035,59.9266891564545,47.131804081327054,12.794885075127446
baseline_noce,CHN,Aluminium,2040,53.250666555952,42.26359083528275,10.987075720669253
baseline_noce,CHN,Aluminium,2050,32.856560738661905,26.236926107907394,6.619634630754511
baseline_noce,ENE,Aluminium,2019,82.5749439564416,62.13445734520596,20.44048661123564
baseline_noce,ENE,Aluminium,2024,58.5618405650581,43.65395413135836,14.907886433699737
baseline_noce,ENE,Aluminium,2030,60.8665749399711,45.98797615508515,14.878598784885952
baseline_noce,ENE,Aluminium,2035,56.1479367934302,45.989535577974124,10.158401215456074
baseline_noce,ENE,Aluminium,2040,52.2357561846288,45.80681561002774,6.428940574601057
baseline_noce,ENE,Aluminium,2050,45.8289691857577,44.68709520787641,1.1418739778812892
baseline_noce,ENW,Aluminium,2019,62.948332749643605,50.42616016069221,12.522172588951392
baseline_noce,ENW,Aluminium,2024,79.4226213338205,63.76272472979858,15.659896604021924
baseline_noce,ENW,Aluminium,2030,71.07805343414731,61.13116557604649,9.946887858100816
baseline_noce,ENW,Aluminium,2035,59.105063149839395,56.643901363451505,2.4611617863878905
baseline_noce,ENW,Aluminium,2040,67.9801920616992,67.98019206169921,-1.4210854715202004e-14
baseline_noce,ENW,Aluminium,2050,70.9999999999999,70.99999999999993,-2.842170943040401e-14
baseline_noce,EUE,Aluminium,2019,85.6494829553787,64.50062555233778,21.14885740304092
baseline_noce,EUE,Aluminium,2024,72.09535915595299,54.896220426978104,17.199138728974887
baseline_noce,EUE,Aluminium,2030,39.0119509141321,29.42071154994245,9.59123936418965
baseline_noce,EUE,Aluminium,2035,26.6162639001053,20.544248119318787,6.072015780786511
baseline_noce,EUE,Aluminium,2040,23.189288748273,19.159045892088756,4.030242856184245
baseline_noce,EUE,Aluminium,2050,23.0234215058336,23.02342150583365,-4.973799150320701e-14
baseline_noce,EUM,Aluminium,2019,24.0580595316355,17.860106777125644,6.197952754509856
baseline_noce,EUM,Aluminium,2024,34.9404658469656,26.607443440032636,8.333022406932965
baseline_noce,EUM,Aluminium,2030,40.6427851827659,36.80723302005843,3.835552162707465
baseline_noce,EUM,Aluminium,2035,35.166027548684,34.882230272655825,0.2837972760281744
baseline_noce,EUM,Aluminium,2040,63.0574140625227,63.057414062522746,-4.263256414560601e-14
baseline_noce,EUM,Aluminium,2050,71.39292730279969,71.39292730279976,-7.105427357601002e-14
baseline_noce,EUW,Aluminium,2019,32.768779751766004,24.933230397205364,7.835549354560641
baseline_noce,EUW,Aluminium,2024,21.670148666332,15.820361983551724,5.849786682780277
baseline_noce,EUW,Aluminium,2030,20.246833301047598,15.382947162083854,4.863886138963744
baseline_noce,EUW,Aluminium,2035,20.962659353951402,16.898731808747975,4.063927545203427
baseline_noce,EUW,Aluminium,2040,19.7618224876088,17.423909128949383,2.337913358659417
baseline_noce,EUW,Aluminium,2050,37.097510768852196,37.09751076885229,-9.237055564881302e-14
baseline_noce,IDN,Aluminium,2019,81.1309417288549,65.09188290992013,16.039058818934777
baseline_noce,IDN,Aluminium,2024,28.0641867104891,21.334516861757916,6.729669848731184
baseline_noce,IDN,Aluminium,2030,24.8267688695234,19.116624822818217,5.710144046705182
baseline_noce,IDN,Aluminium,2035,21.1656709770527,16.587248619925454,4.578422357127245
baseline_noce,IDN,Aluminium,2040,18.8779976286088,15.004256051802232,3.8737415768065677
baseline_noce,IDN,Aluminium,2050,16.0213509759949,12.927424197155206,3.093926778839693
baseline_noce,IND,Aluminium,2019,69.4504014409989,55.46889516483917,13.981506276159735
baseline_noce,IND,Aluminium,2024,67.57387427999629,53.43469673582682,14.13917754416947
baseline_noce,IND,Aluminium,2030,60.5224659789984,50.45119003499131,10.071275944007084
baseline_noce,IND,Aluminium,2035,54.8972220745691,47.73994428468958,7.157277789879522
baseline_noce,IND,Aluminium,2040,50.6721237852605,45.439554388846545,5.2325693964139575
baseline_noce,IND,Aluminium,2050,40.0189238329749,39.56049316167842,0.4584306712964761
baseline_noce,JPN,Aluminium,2019,6.1269412134548,3.2999999999999075,2.8269412134548926
baseline_noce,JPN,Aluminium,2024,8.2665093151977,5.00206209686708,3.26444721833062
baseline_noce,JPN,Aluminium,2030,6.1269412134548,3.2999999999999132,2.826941213454887
baseline_noce,JPN,Aluminium,2035,5.7626446677046,3.299999999999756,2.462644667704844
baseline_noce,JPN,Aluminium,2040,5.1376974827523,3.2999999999997938,1.8376974827525059
baseline_noce,JPN,Aluminium,2050,3.2999999999999,3.299999999999965,-6.52811138479592e-14
baseline_noce,LAM,Aluminium,2019,60.143954215011505,48.10106676472741,12.042887450284091
baseline_noce,LAM,Aluminium,2024,73.0201489822542,58.33085380058528,14.689295181668918
baseline_noce,LAM,Aluminium,2030,71.75944410593239,59.5940766376124,12.165367468319985
baseline_noce,LAM,Aluminium,2035,67.24997422994839,57.19307134101093,10.056902888937465
baseline_noce,LAM,Aluminium,2040,62.4057164316004,54.167581031730016,8.238135399870387
baseline_noce,LAM,Aluminium,2050,72.6139432984154,71.4660934184357,1.1478498799797023
baseline_noce,MDA,Aluminium,2019,15.986622616159199,11.422877107600748,4.563745508558451
baseline_noce,MDA,Aluminium,2024,27.2161000012094,20.318250218868407,6.8978497823409946
baseline_noce,MDA,Aluminium,2030,31.5831984054738,25.3578478532729,6.225350552200901
baseline_noce,MDA,Aluminium,2035,39.240686190650095,33.88058302325546,5.360103167394634
baseline_noce,MDA,Aluminium,2040,53.308708444397894,48.98250248920979,4.326205955188101
baseline_noce,MDA,Aluminium,2050,71.0000013425591,71.0000013425591,0.0
baseline_noce,MEA,Aluminium,2019,90.2290621801593,72.13945583710154,18.089606343057767
baseline_noce,MEA,Aluminium,2024,85.6003028735056,67.93362883691692,17.666674036588674
baseline_noce,MEA,Aluminium,2030,80.3725989024863,65.24858891935516,15.124009983131145
baseline_noce,MEA,Aluminium,2035,74.98684489995749,62.82143263154542,12.16541226841207
baseline_noce,MEA,Aluminium,2040,69.9138430665365,61.03534292938765,8.878500137148848
baseline_noce,MEA,Aluminium,2050,74.7054560242612,71.61679138315216,3.088664641109034
baseline_noce,MEX,Aluminium,2019,6.1269412134548,3.3000000000000083,2.8269412134547918
baseline_noce,MEX,Aluminium,2024,6.1269456958701,3.3000035658359628,2.8269421300341375
baseline_noce,MEX,Aluminium,2030,6.1269412134548995,3.2999999999999896,2.82694121345491
baseline_noce,MEX,Aluminium,2035,6.1269411677968,3.299999999999924,2.826941167796876
baseline_noce,MEX,Aluminium,2040,6.1269411876854,3.2999999999999376,2.8269411876854624
baseline_noce,MEX,Aluminium,2050,6.2079839034466,3.3844911055755666,2.823492797871033
baseline_noce,NIG,Aluminium,2019,,,
baseline_noce,NIG,Aluminium,2024,,,
baseline_noce,NIG,Aluminium,2030,,,
baseline_noce,NIG,Aluminium,2035,,,
baseline_noce,NIG,Aluminium,2040,,,
baseline_noce,NIG,Aluminium,2050,,,
baseline_noce,RUS,Aluminium,2019,71.2823172872854,63.13942809984067,8.142889187444723
baseline_noce,RUS,Aluminium,2024,65.67179069788739,56.05447334517373,9.617317352713656
baseline_noce,RUS,Aluminium,2030,62.5413541049647,53.903452692027194,8.637901412937502
baseline_noce,RUS,Aluminium,2035,57.9267284367066,52.73916389394128,5.187564542765315
baseline_noce,RUS,Aluminium,2040,54.7169054995083,52.91153275921419,1.8053727402941107
baseline_noce,RUS,Aluminium,2050,74.9713979263355,72.13599228588045,2.8354056404550505
baseline_noce,SKT,Aluminium,2019,6.1269412134548,3.299999999999984,2.826941213454816
baseline_noce,SKT,Aluminium,2024,6.1269443848283,3.3000025228803023,2.8269418619479976
baseline_noce,SKT,Aluminium,2030,6.1269412134548995,3.299999999999938,2.8269412134549614
baseline_noce,SKT,Aluminium,2035,5.618057385924001,3.299999999999973,2.3180573859240274
baseline_noce,SKT,Aluminium,2040,4.7879876267241,3.2999999999998924,1.487987626724208
baseline_noce,SKT,Aluminium,2050,3.2999999999999,3.2999999999999736,-7.37188088351104e-14
baseline_noce,USA,Aluminium,2019,22.7752563221569,18.300983758987396,4.474272563169503
baseline_noce,USA,Aluminium,2024,15.9281491231766,12.13138967191236,3.79675945126424
baseline_noce,USA,Aluminium,2030,14.0157518412906,11.527970589289097,2.4877812520015024
baseline_noce,USA,Aluminium,2035,26.6840343192721,24.930704827596006,1.7533294916760944
baseline_noce,USA,Aluminium,2040,48.9625520688342,48.013226304342766,0.9493257644914337
baseline_noce,USA,Aluminium,2050,71.54425500869719,71.5442550086972,-1.4210854715202004e-14
